position_id,time_period,profitability,max_net_value
798857,0 days 01:00:00,1.0,0.0342961070195713
759551,4 days 19:00:00,1.0,0.0002847093162432
473384,16 days 11:00:00,0.9630200308166408,0.6526899650323749
755002,5 days 18:00:00,1.0,0.002009405531105
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf-260100-260160,66 days 21:00:00,0.9997061416397268,27.63716069228301
746584,0 days 00:00:00,1.0,0.0
800180,10 days 03:00:00,0.978193146417445,0.3233141145557779
325234,132 days 20:00:00,0.9689681923972004,1.3711631245156637
795047,11 days 00:00:00,1.0000000000000002,0.3433051229839205
768389,2 days 11:00:00,0.9621212121212124,0.4049459368726175
732771,0 days 22:00:00,0.9920438472418668,5.6866045625054
741970,0 days 00:00:00,1.0,0.0
532409,55 days 13:00:00,1.0,0.0094618935029368
772272,1 days 15:00:00,1.0142348754448398,0.5704974887673293
583075,30 days 10:00:00,0.9335748792270536,0.8304875718587004
708037,0 days 10:00:00,1.0,0.7723136513078422
795544,0 days 07:00:00,0.9935897435897436,0.15562766636629
751771,82 days 16:00:00,0.7361477572559336,0.3822338034743395
720897,0 days 00:00:00,1.0,0.0
728870,73 days 02:00:00,0.9087563363655288,14.805002931804324
774281,0 days 01:00:00,1.0,0.0009437746129442
80814,106 days 23:00:00,1.117647058823528,0.0189769459133641
710048,35 days 05:00:00,1.0,0.001660711011078
697404,0 days 14:00:00,1.0042194092827004,0.2376346140311965
799998,14 days 07:00:00,0.9549180327868853,0.2458059613412751
424758,0 days 06:00:00,1.0344827586206895,0.0598245013416564
778896,20 days 20:00:00,0.9501099868015846,23.69458127982978
809248,2 days 16:00:00,1.0,0.0013196418700691
763818,19 days 00:00:00,0.9102698913424456,0.3242384958727619
769383,53 days 23:00:00,0.75,0.003959397566415
726860,2 days 18:00:00,1.0217332246672108,18.80541938471376
783581,3 days 20:00:00,1.0,0.0011448344871973
792845,22 days 11:00:00,1.0,0.0195820298669801
711234,0 days 06:00:00,1.0,0.1200610530679144
766559,6 days 21:00:00,0.8571428571428571,0.0069299946515127
702529,163 days 05:00:00,1.0,0.0007931218589402
370273,182 days 04:00:00,1.0,3.5288390276554263e-05
771670,50 days 15:00:00,1.0,0.0008911842132558
680042,139 days 23:00:00,0.9518072289156594,0.1699708875861648
0x15b969e4cfc6106511e1f694215258d401dc5643-259620-263700,0 days 12:00:00,1.0,3.340306152596561e-05
787593,28 days 21:00:00,0.8921998247151616,1.1650142477725447
713147,34 days 05:00:00,1.0089910089910084,1.0102675687873
766420,0 days 15:00:00,0.9995164410058028,2.067865834177941
550128,2 days 00:00:00,1.002159827213824,1.396480530757036
638675,84 days 21:00:00,0.8292682926829273,0.0415827126953815
0xa69babef1ca67a37ffaf7a485dfff3382056e78c-262320-262380,182 days 02:00:00,0.9999945172432708,182.389804289354
750858,0 days 02:00:00,1.0,0.1936811377122747
0x8aef042508ede1801b8729580132a2c47e1abf40-256020-256200,184 days 23:00:00,1.0,0.0008652461276165
736697,2 days 00:00:00,0.8571428571428571,0.0065803828006843
545908,42 days 23:00:00,0.8999999999999999,0.0097882666581722
575206,2 days 20:00:00,0.9869036482694108,1.075922886489303
700742,2 days 12:00:00,0.9846041716235586,11.966251448141737
795160,0 days 11:00:00,0.9940828402366864,0.1694653917649802
700524,43 days 20:00:00,0.9785990896120648,15.396752284864442
0x51c72848c68a965f66fa7a88855f9f7784502a7f-259740-259800,120 days 02:00:00,1.0,0.0
646018,29 days 21:00:00,0.8941998723588898,105.60374310148458
765447,8 days 00:00:00,0.9288028886214243,10.85793415979572
619551,23 days 04:00:00,0.9409594095940972,0.5448799165526309
723376,17 days 00:00:00,1.1612903225806452,0.2183790511172153
156771,15 days 11:00:00,0.9646125363660392,0.199942957543747
773857,47 days 09:00:00,1.0,0.0001199961275719
745916,1 days 01:00:00,1.0057471264367817,0.174750601152408
719119,0 days 06:00:00,1.0,0.0273510191820014
769671,2 days 11:00:00,0.9333333333333332,0.0149208967405537
704043,0 days 07:00:00,1.0033990482664854,1.4764845470794552
771078,51 days 12:00:00,0.8966275659824059,5.556467876099256
720598,0 days 03:00:00,0.998991935483871,0.9922871892214552
701496,11 days 19:00:00,1.0000000000000009,0.096618305674834
705862,14 days 10:00:00,1.0000000000000004,0.0361513741593775
797979,16 days 01:00:00,1.0,5.310748914401243e-05
0xf5a96d43e4b9a2c47f302b54d006d7e20f038658-259500-259560,61 days 10:00:00,0.7386043795209547,285.752277914647
728205,116 days 08:00:00,0.7887428037833758,0.3096195780422652
749744,86 days 02:00:00,0.754018509498294,2.0771155650101614
773802,145 days 01:00:00,0.8825120098777949,10.252405846181317
737539,104 days 20:00:00,0.8019993550467593,3.1219644947372167
719478,0 days 17:00:00,1.0,0.036263157845887
785467,0 days 01:00:00,0.99901768172888,1.0182135301520836
501912,32 days 08:00:00,0.8962818003913889,0.5134147028191643
760359,33 days 03:00:00,1.0,0.0007224522579437
607171,31 days 01:00:00,0.9563762797663318,0.5125037743629021
712825,143 days 11:00:00,0.9015025041736262,0.6372863843663196
789504,8 days 09:00:00,0.991150442477876,0.1136024484058775
737219,19 days 00:00:00,1.0,0.0187756591523576
800098,14 days 04:00:00,1.0,0.0001240183015171
800767,13 days 06:00:00,0.9540024226412908,1.7215349140120324
778939,40 days 03:00:00,0.9056603773584884,0.054590949543876
797609,0 days 01:00:00,1.0,0.0095408554074532
769604,0 days 10:00:00,0.98740377886634,1.4293898747446132
733262,57 days 08:00:00,0.9340491722668826,0.6421550667965001
728805,115 days 11:00:00,0.7566150493349303,801.3175593908614
