date,price,daily_return,annualized_return,time_period
2024-08-14,2666.207137451784,-0.01339102562365968,0.9866089743763403,152 days
2024-08-15,2575.0513630795003,-0.03418930700913414,0.9658106929908659,153 days
2024-08-16,2592.67926523554,0.006845650696053696,1.0068456506960537,154 days
2024-08-17,2608.925478022272,0.00626618687647662,1.0062661868764766,155 days
2024-08-18,2618.696956504821,0.003745403448609297,1.0037454034486093,156 days
2024-08-19,2633.43466963098,0.005627880343141767,1.0056278803431418,157 days
2024-08-20,2580.462254123845,-0.020115333073577935,0.9798846669264221,158 days
2024-08-21,2629.761266875391,0.019104721517534617,1.0191047215175346,159 days
2024-08-22,2619.4026337234645,-0.0039390013391725764,0.9960609986608274,160 days
2024-08-23,2763.779511909953,0.055118245789215425,1.0551182457892154,161 days
2024-08-24,2764.4704657378247,0.00025000323828083815,1.0002500032382808,162 days
2024-08-25,2751.3320943091085,-0.004752581585352411,0.9952474184146476,163 days
2024-08-26,2683.728887960892,-0.024571081945377715,0.9754289180546223,164 days
2024-08-27,2461.7616192257,-0.08270852906600534,0.9172914709339947,165 days
2024-08-28,2529.6047827522275,0.0275587867633853,1.0275587867633853,166 days
2024-08-29,2524.253341346164,-0.002115524702732907,0.9978844752972671,167 days
2024-08-30,2526.193560874049,0.0007686310625425463,1.0007686310625425,168 days
2024-08-31,2518.4748228739986,-0.0030554816224691583,0.9969445183775308,169 days
2024-09-01,2426.4625592325333,-0.03653491502307893,0.9634650849769211,170 days
2024-09-02,2541.655366572151,0.04747355647476037,1.0474735564747604,171 days
2024-09-03,2425.3060574741958,-0.0457769808716717,0.9542230191283283,172 days
2024-09-04,2451.123791192762,0.010645144615460955,1.010645144615461,173 days
2024-09-05,2366.9738695127644,-0.034331159438931724,0.9656688405610683,174 days
2024-09-06,2222.197631161036,-0.06116511898018129,0.9388348810198187,175 days
2024-09-07,2268.682208221123,0.020918291158379176,1.0209182911583792,176 days
2024-09-08,2299.442591910972,0.01355870098437828,1.0135587009843783,177 days
2024-09-09,2359.786249793512,0.026242732953985604,1.0262427329539856,178 days
2024-09-10,2390.298599877949,0.012930133009761757,1.0129301330097618,179 days
2024-09-11,2351.502411280437,-0.016230687077962935,0.9837693129220371,180 days
2024-09-12,2364.7900304625327,0.005650693411307195,1.0056506934113072,181 days
2024-09-13,2447.799731181292,0.03510235566348485,1.0351023556634849,182 days
2024-09-14,2415.1753003537574,-0.013328063734932338,0.9866719362650677,183 days
2024-09-15,2320.7659809565416,-0.03909004840492836,0.9609099515950716,184 days
