date,price,daily_return,annualized_return,time_period
2024-03-15,3740.052031439565,,,0 days
2024-03-16,3521.020501992604,-0.058563765318167205,0.9414362346818328,1 days
2024-03-17,3638.047004708969,0.033236529764634426,1.0332365297646344,2 days
2024-03-18,3520.4852150002475,-0.032314532922898764,0.9676854670771012,3 days
2024-03-19,3161.635308030336,-0.1019319454718648,0.8980680545281352,4 days
2024-03-20,3515.305434974847,0.11186303684242538,1.1118630368424254,5 days
2024-03-21,3490.9359305439184,-0.00693240029400255,0.9930675997059975,6 days
2024-03-22,3333.964600526783,-0.04496539986417847,0.9550346001358215,7 days
2024-03-23,3332.031832097271,-0.0005797207412480132,0.999420279258752,8 days
2024-03-24,3455.097310284948,0.03693406437543434,1.0369340643754343,9 days
2024-03-25,3589.2859449719112,0.038837874200392974,1.038837874200393,10 days
2024-03-26,3587.7914207255167,-0.00041638483790573666,0.9995836151620943,11 days
2024-03-27,3500.10224116564,-0.02444099148387624,0.9755590085161238,12 days
2024-03-28,3562.027825358674,0.01769250722584914,1.0176925072258491,13 days
2024-03-29,3513.808864869441,-0.013536940993541413,0.9864630590064586,14 days
2024-03-30,3508.038151776587,-0.0016422956725248294,0.9983577043274752,15 days
2024-03-31,3646.63136943082,0.03950732907053611,1.0395073290705361,16 days
2024-04-01,3504.39594442837,-0.039004607428869575,0.9609953925711304,17 days
2024-04-02,3276.21446984626,-0.06511292622196285,0.9348870737780371,18 days
2024-04-03,3312.4900654040134,0.01107241173971607,1.011072411739716,19 days
2024-04-04,3328.8621128539085,0.004942519713760474,1.0049425197137605,20 days
2024-04-05,3319.345624980554,-0.00285878103409809,0.9971412189659019,21 days
2024-04-06,3353.3285949122237,0.010237852206748999,1.010237852206749,22 days
2024-04-07,3453.9318785876094,0.03000102162013718,1.0300010216201372,23 days
2024-04-08,3693.1348441642494,0.06925526443053509,1.069255264430535,24 days
2024-04-09,3504.146038112741,-0.051173004514076026,0.948826995485924,25 days
2024-04-10,3543.77997895942,0.011310584780314992,1.011310584780315,26 days
2024-04-11,3504.2765591950943,-0.011147255190466221,0.9888527448095338,27 days
2024-04-12,3240.3077746031718,-0.07532761188590498,0.924672388114095,28 days
2024-04-13,3015.773312351548,-0.06929417755050182,0.9307058224494982,29 days
2024-04-14,3157.1192668271883,0.046868892266118456,1.0468688922661185,30 days
2024-04-15,3101.817472620388,-0.017516536289228335,0.9824834637107717,31 days
2024-04-16,3084.296005921154,-0.00564877426021837,0.9943512257397816,32 days
2024-04-17,2984.64262802623,-0.03230992670729793,0.9676900732927021,33 days
2024-04-18,3065.392506513267,0.027055124700285482,1.0270551247002855,34 days
2024-04-19,3058.5452812381477,-0.0022337189317748196,0.9977662810682252,35 days
2024-04-20,3156.42488956533,0.03200201380950585,1.0320020138095058,36 days
2024-04-21,3148.465835314856,-0.0025215408346276336,0.9974784591653724,37 days
2024-04-22,3200.825769875466,0.016630301009880277,1.0166303010098803,38 days
2024-04-23,3220.388276126462,0.006111706058826494,1.0061117060588265,39 days
2024-04-24,3138.261989455647,-0.025501982875679285,0.9744980171243207,40 days
2024-04-25,3157.206061167033,0.006036485091122756,1.0060364850911228,41 days
2024-04-26,3129.9104324298783,-0.008645501183114135,0.9913544988168859,42 days
2024-04-27,3251.776527640828,0.03893596888532702,1.038935968885327,43 days
2024-04-28,3262.8015274842005,0.0033904543407756726,1.0033904543407757,44 days
2024-04-29,3214.98323316357,-0.014655593948278312,0.9853444060517217,45 days
2024-04-30,3011.41398778814,-0.06331891354068309,0.9366810864593169,46 days
