lp_address,time_period,profitability,max_net_value
0xdcaabb5280746064a8b50d3779bb4a780faa1e60,4 days 08:00:00,1.0262059758907904,3285.980152279566
0x81a718a9ef4b16b714fd08c4d8470aa1094a0575,86 days 01:00:00,1.1498337489609092,5.539263384686402
0x01a1a9ad430723733e69a94bac147daf163fc932,65 days 10:00:00,1.2694536423840903,3.0676721219858174
0xf3fe8c6c75be4afb2f8200fc77339abe4d7cff33,158 days 06:00:00,1.1060948081264048,2.6700666996582583
0x1ccff7b4d1636ca29aa0ab6c0ebadad3dbc90524,103 days 12:00:00,1.303830528148588,13.637960904026508
0xcf63050a1afa9aa0f83debe9e045d98f47dcf7cf,1 days 07:00:00,0.9842019705373446,3252.457268379312
0x9df4919e64563a3f5b4ef2575e8464234ac4470b,107 days 02:00:00,1.3074452554744658,53.7557424606628
0xd2e1b76f81b71304daceec93f7d55d0a2abe2307,176 days 00:00:00,0.9307592088120292,48.26817878599673
0x620b92f3bcc4c230c4e75d0784f61c8d43fe30bc,9 days 13:00:00,1.2343470285931448,224.09235359325183
0x45b6c107df4a01ef2ad028aa0327140648956d8c,107 days 06:00:00,1.0037660055234572,8.666938580588853
0x19b421632a376335ab767e651e69ad9d378b2f54,115 days 03:00:00,1.2019894998618113,8.787263434272521
0xf1962612b6b23cf4bbc1cb6cc6d084f933928653,100 days 17:00:00,1.2601299958511802,9.120845878040818
0x933fb135964d68440f308a3a14ebdc5290c45fac,20 days 04:00:00,0.822687611089611,19124.06888061676
0x7d3853785224ad4993c799930c20ce2378643795,151 days 05:00:00,1.0526841130993447,128.19505752416595
0xaedcd131cd10309119f84ae1d1bb79da23467f26,154 days 18:00:00,0.9090543210437196,26741.132497787625
0x725a55cab4a586dfc8c628c00d1199dc5637d924,100 days 01:00:00,1.32015467541597,56.33087128633944
0x9324238391f81f7180832fd554170638ea449dbb,131 days 08:00:00,1.264072240557393,55.611310017591975
0x21e804bfe07e485621d338dacee3e6e0d935c800,77 days 22:00:00,1.2594437525944255,15.18189050890097
0x85851b2790a6b4a15f0ceaa857d2dafcd6a5abfb,26 days 13:00:00,0.8577995776142257,609.9490378453316
0x56e4bca78afe66a12567361a773cfa28b3fc93a3,51 days 04:00:00,1.4182531976866863,33.64230495756307
0x88e81499e24699126810b1fd9a400fb7274ec9a9,4 days 00:00:00,1.1431427316894822,6880.959183534424
0xbbb25d5c6d636667e8d1a5a2996076b3c173fc28,43 days 23:00:00,0.9077410024888491,9766.188060202703
0x245d20534ee785be32725770235cef2dd11fdc5a,112 days 17:00:00,1.0604453824001356,243.2178720679344
0xa2142bd2ce5744471120a862c9a5b324be266036,133 days 13:00:00,1.1908335220105448,37.05187211754611
0x2bd655d1e97328e5bd53e7344ffd0f1e225d6e3d,16 days 00:00:00,1.0151963729283346,1267.3610105180458
0x970d60e7e7a1395a69a3d26aadd5239852e73384,47 days 07:00:00,0.7387393302952764,923338.1718967616
0x8f43b69d77e2d1a5f05777a1e48bf7c3baa32a45,0 days 19:00:00,0.9900396533858354,5448.691245240018
0x9fc9ba827f682c19bbc9c7657a424dfe2c98ee52,106 days 10:00:00,1.2029940119760358,60.92286899824999
0x2a2a04040b63b80ffa62047da188e76df96b11a8,17 days 00:00:00,1.0045917556632376,2246.995917479781
0x7646b52d8aec83c2e0a282619797bb92af74dbaf,0 days 21:00:00,0.9920496390484708,350.5722363055991
0x4ab51261c8a3561f99adcae3d4056792db010a70,1 days 14:00:00,0.9953364173154317,26.856736054974697
0x88636ab40a140e585e50842bd582cf0acebaa20d,135 days 06:00:00,1.403573348773734,34.34336211041185
0x2cbd292a53a7cd3af3edc888b81ca8ab9c822c43,171 days 03:00:00,1.218633540372629,3.038984344038107
